id,title,date,source,url,text,search_query,analysis_text,semantic_relevance
567,Generation Alpha: How Fashion Players Can Target Tomorrow’s Consumers - Euromonitor,2025-01-13 08:00:00,Euromonitor,https://news.google.com/rss/articles/CBMipgFBVV95cUxPUUtyMGFIUlhFbDJMY2otSktNcFRZMHpPdlpTXzhLVTZMV2RJM0ZIM09vV3hoaTJ0QS1OUVRHTjVaeDFiRG5sR0dEZGdtVmdUakZCODdDR1FFcnRnbG5VV0JkVFB1OEE5T3J0bERXa0NUbEtyb0tBUXVEYXRQMzNCSlBER3hLaHJoMXJ0aGEtVXZXYndGeHVoMXRXTzlJTEZhY0pzRXhB?oc=5,Generation Alpha: How Fashion Players Can Target Tomorrow’s Consumers Euromonitor,UK sportswear future consumers,Generation Alpha: How Fashion Players Can Target Tomorrow’s Consumers - Euromonitor. Generation Alpha: How Fashion Players Can Target Tomorrow’s Consumers Euromonitor,0.392488
450,New Zealand Sports Tourism Market Size & Trends -2035 - Future Market Insights,2025-06-06 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMihAFBVV95cUxOLUZ6RDV1VWVoUGs4cldfQUlHb2ZpU0M4STR2MkNkS3NaYlhGU0xEMTJLTlFQNjdCdV96UEF2ZTM0dmc5MG8tMkE2dGNnNkc5clRvYnF1dUJMaTRpSUtJQ3lzSzhTS2xzWFZ4UXROVENRbGZYMEcxcVRMMGMxWm1kbEV0eVo?oc=5,New Zealand Sports Tourism Market Size & Trends -2035 Future Market Insights,UK sportswear consumer trends,New Zealand Sports Tourism Market Size & Trends -2035 - Future Market Insights. New Zealand Sports Tourism Market Size & Trends -2035 Future Market Insights,0.39228964
522,Sporting Goods 2025—The new balancing act: Turning uncertainty into opportunity - McKinsey & Company,2025-03-04 08:00:00,McKinsey & Company,https://news.google.com/rss/articles/CBMijwFBVV95cUxPVTNkOVVCU2VvZGEwMHBSSWpqUnFuTTZOM3NLZHhMbWY5dE8xTUZkVjVFNDltcjB0eDNjdW1WQjVXR190bFdBa3VLTzVJZElXckZuNXNzbkt4V1FuYldjSTZHZkwyLUFSbVRGdWUwWTNzM3JpV0RCb2VkbTk2UklHZFBQdUVlOUtOTlRnS3EwWQ?oc=5,Sporting Goods 2025—The new balancing act: Turning uncertainty into opportunity McKinsey & Company,UK sportswear consumer trends,Sporting Goods 2025—The new balancing act: Turning uncertainty into opportunity - McKinsey & Company. Sporting Goods 2025—The new balancing act: Turning uncertainty into opportunity McKinsey & Company,0.39219227
300,JD Sports lowers full year outlook amid challenging market conditions - World Footwear,2025-11-21 08:00:00,World Footwear,https://news.google.com/rss/articles/CBMitgFBVV95cUxQUDY5MUNVY3BtajJWTXotNWhVRTN1d09FYVJSRVZxd24tYmFoUHQzaDBQNE5PWm45WTdySzlmOU54VmpoTmNmZjRYN2c3dzE4TGtXTnV1cF9ETGlOSGVZdmR5alpVV0RUcWJTUUs4MURNT3l5dDFMYzBzS1k2cFp5cTgxXy03ZWs5QnpQcW5nNDhQWFE3aktYMDFrYm56NTVWa0kzdGN5ejBrSFNiSmxVSlB2MFh4Zw?oc=5,JD Sports lowers full year outlook amid challenging market conditions World Footwear,UK sportswear market trends,JD Sports lowers full year outlook amid challenging market conditions - World Footwear. JD Sports lowers full year outlook amid challenging market conditions World Footwear,0.39212286
78,Digital Consumer Trends 2026 - Deloitte,2026-06-17 07:00:00,Deloitte,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQYmd6VjdIem9UbDgzWXJPdWp5WklQUE5YUEpGVkZaQ0FkZUdyNVNHNXNPa1ZaZzNvQ0ZnR1NfdVVOMklfV1Q0NWwwSlowckg1aDJNLTVXQmsxOU5QZV96TmlOU1JuWDhPbVg3cE5VUTFTSjRFVE5OM293RG5SdExmVktfSUl1ai1fRnFN?oc=5,Digital Consumer Trends 2026 Deloitte,UK sportswear consumer trends,Digital Consumer Trends 2026 - Deloitte. Digital Consumer Trends 2026 Deloitte,0.39028364
49,"Sports Nutrition Market Trends, Growth, and Forecast - 2035 - Market Research Future",2026-07-10 07:00:00,Market Research Future,https://news.google.com/rss/articles/CBMifEFVX3lxTE82NUxIWS1FakJSMUh0MnZVYi14cGR4UmJCZWliUUk2Z0pVa2p5VkNyb3o4VkRzSHgwcUhqUlBkM1BOR3duVWJ0YUZJaW15SWtIa0lPaHFHRzhHNE1vYmRiWEptcHFTNFNNeDBmakhDdXNfazdoSG0yUHVlcC0?oc=5,"Sports Nutrition Market Trends, Growth, and Forecast - 2035 Market Research Future",UK sportswear consumer trends,"Sports Nutrition Market Trends, Growth, and Forecast - 2035 - Market Research Future. Sports Nutrition Market Trends, Growth, and Forecast - 2035 Market Research Future",0.39027667
436,"China’s green economy: Redefining sports, wellness and consumer habits - Jing Daily",2025-06-21 07:00:00,Jing Daily,https://news.google.com/rss/articles/CBMinAFBVV95cUxQOF9NRlhXbHhwVmszdmFBRW02QU5CcHhPZDBGTTFkV1hLWG4yM1ZrdmgtQUd3MFZDYkxlTkxGZkdQTkFRZnVZajlSQ3pCNTEwQS1qSWZLZi0zbDNpYW0wME1Kd1p3MElheThXTkthb0tiSTBCODhwTU5wT2x3TkJHQ29SZlZMTWhYZkVGR1dKQV9qMGwzRHhXYkRBcjM?oc=5,"China’s green economy: Redefining sports, wellness and consumer habits Jing Daily",UK sportswear changing consumer habits,"China’s green economy: Redefining sports, wellness and consumer habits - Jing Daily. China’s green economy: Redefining sports, wellness and consumer habits Jing Daily",0.3893516
550,Performance sportswear brand Castore teams with GXO to support its logistics operations globally - Retail Technology Innovation Hub,2025-02-05 08:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPcV9rVmpfUFoyMnByQ3laZW9Jd2V2Q2VHS1lzeEVrLURFT0RZM3pUSlhfQnphY1NFSjJ4Vk12MlJFS1pucTRTSnliTmZJSEJCUndVSmdwNXRHREtYU2RraUV2OHRPQndqdEhERkJMd0Y3SERqUC15R1dTVDBvQWN3cmo2aDFzZUprWHdheTVLM3cwT2otcVlMNDdYcG5wN2hLekdJSmVxU3U2cHFrVnBHcUFTQUxPRndidHFEeW8zRUJCek9Ga29abS1mcEdkUWROX2E1Q3pJa1pFUXA4Wk5v?oc=5,Performance sportswear brand Castore teams with GXO to support its logistics operations globally Retail Technology Innovation Hub,UK sportswear innovation,Performance sportswear brand Castore teams with GXO to support its logistics operations globally - Retail Technology Innovation Hub. Performance sportswear brand Castore teams with GXO to support its logistics operations globally Retail Technology Innovation Hub,0.3890692
53,Revenue of the sports & outdoor industry in the United Kingdom from 2017 to 2030 - Statista,2026-07-08 07:00:00,Statista,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTFhKZHBYcjlfT2NQSGctNkJQUGVZN1RYVlBmdm5jRnl5Z1drRWZNd1ZxQWN2SmZTdUdGaktUTWU2VXN3cVRsYVRncy1aUjFCNTZPaW84MkFCQ1lxWU8wSU94SW10bGhIV3BMZkMyWV80eWlQUFNzYmtGQjV6MVVqUVA0bUpFVmlVVFhXbXFWdXA4STZ4cDNCbS13OXE3cWhkQkJZeVdn?oc=5,Revenue of the sports & outdoor industry in the United Kingdom from 2017 to 2030 Statista,UK sportswear ecommerce,Revenue of the sports & outdoor industry in the United Kingdom from 2017 to 2030 - Statista. Revenue of the sports & outdoor industry in the United Kingdom from 2017 to 2030 Statista,0.38855073
633,JD Sports Israel enhances in-store shopping with new digital kiosks - Retail Insight Network,2024-08-12 07:00:00,Retail Insight Network,https://news.google.com/rss/articles/CBMid0FVX3lxTE5fcTdpVHNjMndLamxKTkJlWGFHdDhBa2szTDR2STk2VzdHc2Ixc3o0NDVIbGExZXQ1bHlhOXB0SXhqQzVnQ3pHc1Jhemd3VjIzZWNGejdxSWNSVFFQLWQ1NTFxMUR0SHVCNjhtd3R2MGNGbzZVNGpv?oc=5,JD Sports Israel enhances in-store shopping with new digital kiosks Retail Insight Network,UK sportswear digital retail,JD Sports Israel enhances in-store shopping with new digital kiosks - Retail Insight Network. JD Sports Israel enhances in-store shopping with new digital kiosks Retail Insight Network,0.38855064
507,Australia Sports Drink Market Size & Trends 2025-2035 - Future Market Insights,2025-03-19 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMif0FVX3lxTE5Dc0UxeWU3LW5jMEVyWG5fSEVlS2xLN2V4OGdkSFlKY0ZfTFRXUU41ZmZkVlRveDU1eEhHNE1IVlpFVVFYdlRCbDNXS19pbTRWdlV4U3A3NjlxRGwyWFk0N0dCZi1UMUx0T1J3OGJmSVNhSTlEWVlONUlfdU9FQ1k?oc=5,Australia Sports Drink Market Size & Trends 2025-2035 Future Market Insights,UK sportswear consumer trends,Australia Sports Drink Market Size & Trends 2025-2035 - Future Market Insights. Australia Sports Drink Market Size & Trends 2025-2035 Future Market Insights,0.3882392
457,Women’s sports retail takes center stage on Regent Street with SOOO pop-up - fashionunited.uk,2025-06-03 07:00:00,fashionunited.uk,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNUXg0bWZ5bHNXVEkwVFFuM2tyLXpkZXNva0dvdXBBOGJCOHpfNjhSSEpZNTVRWXRjSTQwOHpXWGRuN1pwMUxhdnhKaTdJZnJEa1VkR0tFcThvOVFfZndLeDhzeUFCd2E3TGtNcHk5R3RQRHRZcGlzYUpXc3pvTE1mX3NVQW9OYlFabkxGQ1ZhZzE1bmdEdTR5VmFZWmROR2c4bS1ObmV3Y2s2WF9UenhKY0kwcVdQUjRqUGhRLVloNWhuQQ?oc=5,Women’s sports retail takes center stage on Regent Street with SOOO pop-up fashionunited.uk,UK athletic apparel innovation,Women’s sports retail takes center stage on Regent Street with SOOO pop-up - fashionunited.uk. Women’s sports retail takes center stage on Regent Street with SOOO pop-up fashionunited.uk,0.38779306
632,JD Sports Israel teams with WeDev Technologies on complex and rewarding launch of new in-store digital kiosks - Retail Technology Innovation Hub,2024-08-12 07:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPRi1fc0JNUDBGQjlORjJ6RTllaXBBQXl5ZkZIWE5RUzNTWTlPVWVYUk9DTVFyZGtMMG1QRHZzei1sUjM0aUNuUUxDUC13TVhxRmxpZkExR3c5dDQ0MmZycEFDZy1aTS1xbkVMUE5jSE05TkVYY2VBdlpsV2c3NmlEd1dmSjhJQjVYbGdpTWVVM0NWTDFSUndYSjR0bm5Nb1FTUVNiQ1loV2twVXJPYl9BTmVrN2h3dVE2TVBSVVRQcU9SdkdGRThWdjFScHQwdUo2b0tfQXBRTnpjRnFEcDU4alZvZVZWeUtlZmp0cnljMU5nZw?oc=5,JD Sports Israel teams with WeDev Technologies on complex and rewarding launch of new in-store digital kiosks Retail Technology Innovation Hub,UK sportswear digital retail,JD Sports Israel teams with WeDev Technologies on complex and rewarding launch of new in-store digital kiosks - Retail Technology Innovation Hub. JD Sports Israel teams with WeDev Technologies on complex and rewarding launch of new in-store digital kiosks Retail Technology Innovation Hub,0.38756675
506,Research shows that Brits prefer to shop in-store vs online - Home of Direct Commerce,2025-03-19 07:00:00,Home of Direct Commerce,https://news.google.com/rss/articles/CBMinwFBVV95cUxQNnlTeEhqVDJ5SnZmaVF1TVAwMGdDRXJKRUlkY0h5XzNzUFBGcEZPMGJTVFVWeW5pNGdVNDdzYXdoZVlxcmVfaVRLMXd5aGdKRVQtZlZSSUdLQlFaNm5YeGVTWDhxVnhteElmaDFBdDQ1dllUaU5sX2U2bDd6UFJoYXM1Smo5THcxRjg0c2tNNDNwYlZKWEhJUTRHQlZDQVU?oc=5,Research shows that Brits prefer to shop in-store vs online Home of Direct Commerce,UK sportswear consumer behaviour,Research shows that Brits prefer to shop in-store vs online - Home of Direct Commerce. Research shows that Brits prefer to shop in-store vs online Home of Direct Commerce,0.3870201
454,Energetic sales | In focus: Sports and energy drinks - Talking Retail,2025-06-03 07:00:00,Talking Retail,https://news.google.com/rss/articles/CBMiugFBVV95cUxPd19kV2FyYVFFVFg2bGloQzhDejVJcEpmODc2RlFpTEV1WVdoRjlsYkc4bVIyNkFWeThsZmNmUGhuei1JRFdRSWNTUnh0SThiTWVodmpINTNybnE2bHJpd2JZWXdyLWpJaGNaR1dpM25rUE9XVmpIbGs4cTA4eHV0R3lhZWpucHg2VS1BTlRxd0lRRDBPTWlycmxUNFJtUDFsYjY4bU5HbGdvNHBJcWlyZ05rVWNVYzZiY2c?oc=5,Energetic sales | In focus: Sports and energy drinks Talking Retail,UK sportswear wellness consumers,Energetic sales | In focus: Sports and energy drinks - Talking Retail. Energetic sales | In focus: Sports and energy drinks Talking Retail,0.38676095
238,JD Sports to enable direct purchases through AI platforms - World Footwear,2026-01-16 08:00:00,World Footwear,https://news.google.com/rss/articles/CBMipgFBVV95cUxOVTFOM005clBLUllZM3p5UnJBb1dSRHZFdi11cHJOZWh3X1RKWVY2OEppcWJVZmJSUlhxaDZGWU1lT0Myd3hRRm1HUnhuVkx6b1dETm5lbmlaNXAyWEc0aElNTHBNZXR0U2xOS0hGcWoweTB4MVhRNkFBV3NCWVBHb0hjaXpCUUpOeXc3VlZmUnV3OFNRN3cwTllhVFlxRm9GWlN4ZmZB?oc=5,JD Sports to enable direct purchases through AI platforms World Footwear,UK sportswear ecommerce,JD Sports to enable direct purchases through AI platforms - World Footwear. JD Sports to enable direct purchases through AI platforms World Footwear,0.38624352
141,"Sports Event Market Size, Trends, Share, Growth Analysis, 2035 - Market Research Future",2026-04-06 07:00:00,Market Research Future,https://news.google.com/rss/articles/CBMiekFVX3lxTE1ubm9ZT2x6akJDV3JyMmFXQVQ1a0w0UHFjaGRYa1Zybl9YSGxmbkNHSHB2cGZTdUNWMEIxTTdWVE5CZ2pVYmFHNWVyTjYwNlptMDJJWGtGS3hHYlFNZTdmU2pTQ0RpSkI2S01YRWRGTFQzTV9NNnQyUmRn?oc=5,"Sports Event Market Size, Trends, Share, Growth Analysis, 2035 Market Research Future",UK sportswear consumer trends,"Sports Event Market Size, Trends, Share, Growth Analysis, 2035 - Market Research Future. Sports Event Market Size, Trends, Share, Growth Analysis, 2035 Market Research Future",0.38619727
309,JD Sports launches first campaign on UK’s largest OOH site at Victoria Warehouse in Manchester - Retail Technology Innovation Hub,2025-11-17 08:00:00,Retail Technology Innovation Hub,https://news.google.com/rss/articles/CBMi3gFBVV95cUxQZUhwUkxtbTdhdXcxZXdBQ2M0MGthNUJFSFBoODZFWl81LVFRazRHemtKQTNPc0V2c3NsZ0RwUFhvbzdIS1JROUdrR2dkRFFNYWJVVU53Z0xtWmtjemlZNGFUc2llaUotOWZ2V3F2ZXowU0RzQnpqSHREdUctaVdxbWxTTFhlX2loNHUxSjl4RW1nb2xvRjRQYXg1SzJyVmFRbzlLbHZYV1loUEkyZ3A1R2VKV2MxaFNGZkNiQi1VUlVmbXhwM09CTlUtMGw5QWIzbjlCMmVNdzZwTktYREE?oc=5,JD Sports launches first campaign on UK’s largest OOH site at Victoria Warehouse in Manchester Retail Technology Innovation Hub,UK sportswear innovation,JD Sports launches first campaign on UK’s largest OOH site at Victoria Warehouse in Manchester - Retail Technology Innovation Hub. JD Sports launches first campaign on UK’s largest OOH site at Victoria Warehouse in Manchester Retail Technology Innovation Hub,0.38616997
115,Wearable patches: How Barrière is trying to disrupt the supplement industry - CNBC,2026-05-06 07:00:00,CNBC,https://news.google.com/rss/articles/CBMifkFVX3lxTE5BTk9SdVVMb3AxdHgyZDlmRVdraWN3QXJaZmtFVV9fbnhrUnYzemVVc2lBc1V3eWtMWXVldjE5Sm5HT3d0eXR2TlJBSEpscUxVU3Z6R0JTbW1TX0dSUUZCcGlUNXlxV3FCTlJ1TkU3elNCWkd5UHhxVXVjd3p3d9IBgwFBVV95cUxNNVMxYzNTUS1YSUVDbWhKOHRjZVh0RkFnY0RuN1hXVUNFTjJmYXNxREtJX04yLW5ERFhxQWctdXNCUk5KdTVmVjdfWmRKM3lndXRsUEFkak9aVHphTGZkd3AtVjg1ZkYxZTBzM3M2NlAyZEt2cjY4MG1WZFpHVU1IX2lKYw?oc=5,Wearable patches: How Barrière is trying to disrupt the supplement industry CNBC,UK sportswear wellness consumers,Wearable patches: How Barrière is trying to disrupt the supplement industry - CNBC. Wearable patches: How Barrière is trying to disrupt the supplement industry CNBC,0.38601708
531,TNT Sports becomes the new home of bikes in the UK and Ireland - britishsuperbike.com,2025-02-20 08:00:00,britishsuperbike.com,https://news.google.com/rss/articles/CBMisgFBVV95cUxQNVZ3UTFUcTV3QVE0VG9FSXRrM05NSm5wM0hHZlVtWDZnY1NXSDdZem9HNDh6MTlZUXBzU2ZhanlYaDJZa1J2TlhRZUNFUnlrTHozYjZpdGF5RXFyLVBzcko0aUlMT0prX1pWR3lSU1R6X0NOcF9OQnUyZ2FITUkxZlQzTE5rWUhaNFlvaUduNVRTX3FBdFNqZXpqaFhwdUJaM1RQTHgtN3FCYjVzcE1XcnJB?oc=5,TNT Sports becomes the new home of bikes in the UK and Ireland britishsuperbike.com,UK sportswear digital experience,TNT Sports becomes the new home of bikes in the UK and Ireland - britishsuperbike.com. TNT Sports becomes the new home of bikes in the UK and Ireland britishsuperbike.com,0.3856414
515,Consumer Trends in the Online Grocery Retail Industry - Mintel,2025-03-14 07:00:00,Mintel,https://news.google.com/rss/articles/CBMihwFBVV95cUxOSHFKTkVUX21rR1dRNFJSRkREY1doR29Jd1FvRWFudVJwWWRjcERlRWhSc2pYMzloc1poZFVXaDZWSThXME1GQ1oyUWVDeTZ0Um1xSU5rTTRRaVVXbGtiaDFlTmVJZzJyRVJuaTM4b3p2cFQzQTZaa3JQbUQ3NU1ZLXAtZ1hsOUE?oc=5,Consumer Trends in the Online Grocery Retail Industry Mintel,UK sportswear consumer behaviour,Consumer Trends in the Online Grocery Retail Industry - Mintel. Consumer Trends in the Online Grocery Retail Industry Mintel,0.38434356
556,Health and wellness trends boost supplement industry: 11 deals - pehub.com,2025-01-31 08:00:00,pehub.com,https://news.google.com/rss/articles/CBMijAFBVV95cUxQNEdEYXA5TVpnYUh1NlB4dnF0WndjV0JRejlMNUwtYzZFS1hObDVtSEFUQWtONzBqcE9OR0syQkk4TXFRc3VWbjFnbnBaR3VmUkJwSlNLdHYxcU5yZVBMLWtQM0hIWXZfbms3SUJ1bVhIaklWV0xkWmFFSUxhUjc4SVJ4bmtUUjNDLUcwdA?oc=5,Health and wellness trends boost supplement industry: 11 deals pehub.com,UK sportswear wellness consumers,Health and wellness trends boost supplement industry: 11 deals - pehub.com. Health and wellness trends boost supplement industry: 11 deals pehub.com,0.384324
505,USA Sports Tourism Market Size & Trends 2025-2035 - Future Market Insights,2025-03-19 07:00:00,Future Market Insights,https://news.google.com/rss/articles/CBMihwFBVV95cUxNQTd1Rm9BRzFvRzhLSHU2WGlFSlJpTXpzSnFtUmZvT2d2SkY3VzYzUmJCN1pFTFprTXNaT1BPdjdRZnU4RzVYZVdIcElzY2p0eTU0UzhDRllvN0NRdG10YUloNHg2WXNhMnd1ck8xU3M0c1E3bEdUTG81Tm90SEVNcXdXSnllUG8?oc=5,USA Sports Tourism Market Size & Trends 2025-2035 Future Market Insights,UK sportswear consumer trends,USA Sports Tourism Market Size & Trends 2025-2035 - Future Market Insights. USA Sports Tourism Market Size & Trends 2025-2035 Future Market Insights,0.3835778
609,"The sportswear boom at Fashion Month *should* be a good thing for diversity and representation - my unfiltered thoughts, as a Health Editor - Marie Claire UK",2024-10-04 07:00:00,Marie Claire UK,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQdFZOWU1RWHROVVg4TTFaVHlVOV9nWDZIbkFhcmNIdDNFSWYxRUwxdG1Nd19uNmNqN0pYdjF5X1hFbnJodGhZYUY2Zm54aERydGhXbjByeTlNQ1g4RTBTWEg3aXQwWGIxWFlYLVdqMG5udS1BUFpmWFdMN3FBdkRnYlAtSjlVTjU2Z1RF?oc=5,"The sportswear boom at Fashion Month *should* be a good thing for diversity and representation - my unfiltered thoughts, as a Health Editor Marie Claire UK",UK sportswear market trends,"The sportswear boom at Fashion Month *should* be a good thing for diversity and representation - my unfiltered thoughts, as a Health Editor - Marie Claire UK. The sportswear boom at Fashion Month *should* be a good thing for diversity and representation - my unfiltered thoughts, as a Health Editor Marie Claire UK",0.3825778
243,JD Sports launches AI commerce in US - Sporting Goods Intelligence Europe,2026-01-13 08:00:00,Sporting Goods Intelligence Europe,https://news.google.com/rss/articles/CBMikgFBVV95cUxPTXhaZ2VHYk81RzdFcFljX3hvdzg0UTZzYldBQlV4ZU96T1A2MXJIeUJRbXVmMmxZY3RxbS15RHpvYV94UG9iU2xHODJMdjJCRS1tMTZZWEp5Zm4zRUtzSEVmQWZoZjRWeFNFeXJ4LWVCSzAwMXhOVFhIYVJrcmlnR1pJaHFnYnJmQVZ0dnQ1NEhEUQ?oc=5,JD Sports launches AI commerce in US Sporting Goods Intelligence Europe,UK sportswear ecommerce,JD Sports launches AI commerce in US - Sporting Goods Intelligence Europe. JD Sports launches AI commerce in US Sporting Goods Intelligence Europe,0.38210082
493,The Future of Sport - Deloitte,2025-04-08 18:27:00,Deloitte,https://news.google.com/rss/articles/CBMirgFBVV95cUxNWlNnWVRPYXBlZG9aTGVBRzI0ZTZaWmk3ejdJZm0wNEttZVpZa1pTUWtnU3NWMGR2WjVIOTBvUEVWbDFsczFJVHl5SjRXVWlDd2xfRGZDZE9YTjBLSUI2QzJoUjdNRG84QXNEc1hVN01CTThKSDc1ZGNfaHpnOTQyYjUtMnlRQXdZZTBldWR5V2Q0QTBvQV9SVU4tX3ZiRlhTVUJ5azVRSGJ0U0VUWUE?oc=5,The Future of Sport Deloitte,UK sportswear digital experience,The Future of Sport - Deloitte. The Future of Sport Deloitte,0.38190365
646,Nike and Hyperice join forces to create innovative recovery products - mensfitness.co.uk,2024-06-24 07:00:00,mensfitness.co.uk,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBBN0VkZElhTVdiT25rN3JTWHZSd1NoMG9PNzlWZ1pNV3RicnNkSnhldXVnamlUQzZYUDFzQlYyUzJYUXc5RWhha0Z6SUJBcGNoYTdOTzVMalpGQnZHSUE?oc=5,Nike and Hyperice join forces to create innovative recovery products mensfitness.co.uk,UK athletic apparel innovation,Nike and Hyperice join forces to create innovative recovery products - mensfitness.co.uk. Nike and Hyperice join forces to create innovative recovery products mensfitness.co.uk,0.38095307
474,Liverpool’s Continued Push Into Sports Business Innovation - Poets&Quants,2025-05-06 07:00:00,Poets&Quants,https://news.google.com/rss/articles/CBMiggFBVV95cUxPWnFIQ0l1YWdqMjBrTkNrS3NyamluZFZLdHB1dW1ISDFkQlNCYjk3Njhsby1tTng2Ry0yUW5pd3l0VjJhWHRncFM2VkV3U3lYcmtNVndZMVphSGwyUWU5VjRMSEVpV1M5WUQ1Nk5jZUVDbDlxc0stbV9XUm9KbzVfaWF3?oc=5,Liverpool’s Continued Push Into Sports Business Innovation Poets&Quants,UK sportswear innovation,Liverpool’s Continued Push Into Sports Business Innovation - Poets&Quants. Liverpool’s Continued Push Into Sports Business Innovation Poets&Quants,0.3809373
130,Nike introduces interactive AR mirror experience at JD Oxford Street - FashionNetwork France,2026-04-16 07:00:00,FashionNetwork France,https://news.google.com/rss/articles/CBMitwFBVV95cUxNSVo1VE42T1VzX29vdTROQUM4SllzYkFoZ3FiRnVEc0x3d2RfS3g1WGxNUzJzNGUzeERvOUx0elRWd3VJZlotN3FxRG9kVmdhcl9nZVNJWW1MczFSVHFiRjE2d2VkWUN1ZktLQkY1c3BXYVR0cEtwMVBqZFRGU1BqeXFvNFpzRWZZVk4ya1JxSXZ4TE9FMHB4OWRFWmhCTmY0NEpFbjdNczFyVkhZclZicGlRX3lERzQ?oc=5,Nike introduces interactive AR mirror experience at JD Oxford Street FashionNetwork France,UK sportswear retail technology,Nike introduces interactive AR mirror experience at JD Oxford Street - FashionNetwork France. Nike introduces interactive AR mirror experience at JD Oxford Street FashionNetwork France,0.38080305
123,I tried 2026's biggest wellness trends - and these are the ones that changed my life - Glamour UK,2026-04-27 07:00:00,Glamour UK,https://news.google.com/rss/articles/CBMib0FVX3lxTE83LW54UF9JY3dxaFpQOTJ4Zlg1VXgzN2o3RlBBd3VCVlp6Zk01Vm9tVjNRVXdEQ3B3TGwyakhodVVBUzZ3V0lIWldpVDRaTDdFWVp5TUxjejhFWUpnRTMzZjRoUDFyb0FWTUpiaXNodw?oc=5,I tried 2026's biggest wellness trends - and these are the ones that changed my life Glamour UK,UK fitness retail trends,I tried 2026's biggest wellness trends - and these are the ones that changed my life - Glamour UK. I tried 2026's biggest wellness trends - and these are the ones that changed my life Glamour UK,0.38076046
121,Fashion Insiders Rely On These Activewear Brands For A Reason - ELLE,2026-04-29 07:00:00,ELLE,https://news.google.com/rss/articles/CBMihAFBVV95cUxNNW9udjVXcUpBLU9GR01LUG5seXJjbmpRM2JqNUY5QUFDc3N1emd4akt3OTU3bFUzXzlPZzItSG9QWThPVFFuTjBKNG1YLWZtTTdDX3NxckhJbWl6dk9QVm5XcVNkc1M0UkhhRVIyTGtwS1hqTl9QMXpuQ3k5LTN6TXRuRW0?oc=5,Fashion Insiders Rely On These Activewear Brands For A Reason ELLE,UK sportswear market trends,Fashion Insiders Rely On These Activewear Brands For A Reason - ELLE. Fashion Insiders Rely On These Activewear Brands For A Reason ELLE,0.38047945
231,JD Sports rolls out RFID to modernise inventory management across Europe - National Technology News,2026-01-20 08:00:00,National Technology News,https://news.google.com/rss/articles/CBMirgFBVV95cUxPRU5xMHlOVGlZRDhTcjNRTjVnSk9ubXFXWXh1S01rVEdhb0hlakV6S0NEbWg4UzkxUlptR1JuSXBDcnRCbll4RjRaaFplX1hUeURfRFlfWmg3Wkh2d0JrQ1lBN3ZQQ1ZfMG5FMzMyZlZLMWNaMXFnZ01BeWNFOTlDejdBamNVZWg2VUsxNnNUMGZIbENwblhrdjRIUmJEMlFfMUxxT1JQNzZNRHR3amc?oc=5,JD Sports rolls out RFID to modernise inventory management across Europe National Technology News,UK sportswear emerging technology,JD Sports rolls out RFID to modernise inventory management across Europe - National Technology News. JD Sports rolls out RFID to modernise inventory management across Europe National Technology News,0.38037616
11,John Lewis takes deep dive into sports with major new zones in key stores - FashionNetwork - The World's Fashion Business News,2026-08-04 11:48:24,FashionNetwork - The World's Fashion Business News,https://news.google.com/rss/articles/CBMivgFBVV95cUxNelNaT0lYTnpiTTUwal9oVVZlMy03RGR2OEdrQlJTRFRuNVhSY1U1NkM3UmNacGZqZ0ZxT0dqZG9lZ2VmRU5MenFlR2Q4endZdFFfME9iX1FVQjlfSGMtTDZtaUJhR3pTVUhXazFidkg1OTJsSHp6M0ttQnhEVERpN2E1V1pTalRJZGZTT2tNcTI3WFZTWFg3NjN6Znhqa0dlOF9iVmZ1cEUzR3NiTVEzNndMdzhTUmFyZWZrYjFR?oc=5,John Lewis takes deep dive into sports with major new zones in key stores FashionNetwork - The World's Fashion Business News,UK sportswear retail technology,John Lewis takes deep dive into sports with major new zones in key stores - FashionNetwork - The World's Fashion Business News. John Lewis takes deep dive into sports with major new zones in key stores FashionNetwork - The World's Fashion Business News,0.38005117
